id,name,type
10815,山芋苁蓉丸,方剂
10816,山芋面,方剂
10817,山芋散,方剂
10818,山芋丸,方剂
10819,山楂益母草汤,方剂
10820,山楂粥,方剂
10821,山楂子散,方剂
10822,山栀散,方剂
10823,山栀五苓散,方剂
10824,山栀子膏,方剂
10825,山栀子散,方剂
10826,山栀子汤,方剂
10827,山栀子饮,方剂
10828,山茱萸散,方剂
10829,山茱萸丸,方剂
10830,杉木煎,方剂
10831,杉木乌金膏,方剂
10832,珊瑚散,方剂
10833,疝灵散,方剂
10834,疝气内消丸,方剂
10835,疝气如神汤,方剂
10836,善应膏,方剂
10837,善应膏药,方剂
10838,商壳丸,方剂
10839,商陆赤小豆汤,方剂
10840,商陆膏,方剂
10841,商陆鲤鱼汤,方剂
10842,商陆散,方剂
10843,商陆丸,方剂
10844,上二黄丸,方剂
10845,上官清化丸,方剂
10846,上马散,方剂
10847,上清白附子丸,方剂
10848,上清拨云丸,方剂
10849,上清散,方剂
10850,上清汤,方剂
10851,上清丸,方剂
10852,上下甲丸,方剂
10853,上下两济丹,方剂
10854,上下相资汤,方剂
10855,烧附散,方剂
10856,烧肝散,方剂
10857,烧灰散,方剂
10858,烧梅散,方剂
10859,烧脾散,方剂
10860,烧伤散,方剂
10861,烧肾散,方剂
10862,烧胃丸,方剂
10863,烧盐散,方剂
10864,烧羊肾散,方剂
10865,烧枣散,方剂
10866,烧针丸,方剂
10867,烧针丸,方剂
10868,蛸矾散,方剂
10869,芍药柏皮丸,方剂
10870,芍药补气汤,方剂
10871,芍药地黄汤,方剂
10872,芍药地榆汤,方剂
10873,芍药甘草附子汤,方剂
10874,芍药甘草汤,方剂
10875,芍药干姜汤,方剂
10876,芍药和中汤,方剂
10877,芍药虎骨散,方剂
10878,芍药黄连汤,方剂
10879,芍药黄耆汤,方剂
10880,芍药蒺藜煎,方剂
10881,芍药浸酒,方剂
10882,芍药木香汤,方剂
10883,芍药芩连葛根汤,方剂
10884,芍药清肝散,方剂
10885,芍药润燥丹,方剂
10886,芍药散,方剂
10887,芍药丸,方剂
10888,芍药桅鼓汤,方剂
10889,芍药香附汤,方剂
10890,芍药饮,方剂
10891,芍药枣仁柴胡汤,方剂
10892,芍药枳实散,方剂
10893,芍药枳术丸,方剂
10894,少林夺命丹,方剂
10895,少阳丹,方剂
10896,少阳丸,方剂
10897,少阴甘梏汤,方剂
10898,蛇？煎剂,方剂
10899,蛇床鹤虱粉,方剂
10900,蛇床散,方剂
10901,蛇床汤,方剂
10902,蛇床汤,方剂
10903,蛇床子散,方剂
10904,蛇床子汤,方剂
10905,蛇床子丸,方剂
10906,蛇床子洗剂,方剂
10907,蛇胆川贝散,方剂
10908,蛇黄散,方剂
10909,蛇黄丸,方剂
10910,蛇皮散,方剂
10911,蛇芩汤,方剂
10912,蛇头丸,方剂
10913,蛇退散,方剂
10914,蛇蜕丹,方剂
10915,蛇蜕膏,方剂
10916,蛇蜕皮散,方剂
10917,蛇蜕散,方剂
10918,蛇蜕饮,方剂
10919,蛇犀散,方剂
10920,蛇蝎散,方剂
10921,蛇蝎续命汤,方剂
10922,蛇蝎液,方剂
10923,蛇咬丹,方剂
10924,蛇咬解毒丸,方剂
10925,射干散,方剂
10926,射干汤,方剂
10927,射干丸,方剂
10928,射老丸,方剂
10929,摄血固冲汤,方剂
10930,摄阴煎,方剂
10931,麝红散,方剂
10932,麝茸丹,方剂
10933,麝香饼,方剂
10934,麝香茶芽散,方剂
10935,麝香矾雄散,方剂
10936,麝香膏,方剂
10937,麝香琥珀丸,方剂
10938,麝香宽中丸,方剂
10939,麝香鹿茸丸,方剂
10940,麝香牛黄丸,方剂
10941,麝香轻粉散,方剂
10942,麝香散,方剂
10943,麝香天麻丸,方剂
10944,麝香丸,方剂
10945,麝香朱砂丸,方剂
10946,伸膈汤,方剂
10947,伸筋草洗方,方剂
10948,伸筋膏,方剂
10949,身痛逐瘀汤,方剂
10950,诜诜丸,方剂
10951,神安散,方剂
10952,神巴丸,方剂
10953,神白散,方剂
10954,神白丸,方剂
10955,神宝饮,方剂
10956,神保丸,方剂
10957,神草汤,方剂
10958,神丹,方剂
10959,神灯,方剂
10960,神方验胎散,方剂
10961,神感丸,方剂
10962,神膏,方剂
10963,神功丹,方剂
10964,神功内托散,方剂
10965,神功七宝丹,方剂
10966,神功散,方剂
10967,神功丸,方剂
10968,神功沃雪汤,方剂
10969,神功饮,方剂
10970,神功助化散,方剂
10971,神功紫霞丹,方剂
10972,神龟散,方剂
10973,神龟滋阴丸,方剂
10974,神和散,方剂
10975,神化丹,方剂
10976,神黄散,方剂
10977,神惠小灵丹,方剂
10978,神健散,方剂
10979,神健饮子,方剂
10980,神交汤,方剂
10981,神捷丸,方剂
10982,神解散,方剂
10983,神金散,方剂
10984,神经性皮炎药水,方剂
10985,神橘丸,方剂
10986,神力丸,方剂
10987,神灵丹,方剂
10988,神灵膏,方剂
10989,神灵枯药膏,方剂
10990,神龙丹,方剂
10991,神秘浸酒方,方剂
10992,神秘散,方剂
10993,神秘汤,方剂
10994,神秘陷脉散,方剂
10995,神妙防风散,方剂
10996,神妙膏,方剂
10997,神妙龙骨散,方剂
10998,神妙起疴散,方剂
10999,神妙散,方剂
11000,神妙生肌散,方剂
11001,神妙松金散,方剂
11002,神妙丸,方剂
11003,神妙橡实散,方剂
11004,神妙饮,方剂
11005,神明补心丹,方剂
11006,神明椒菊丸,方剂
11007,神酿丸,方剂
11008,神品散,方剂
11009,神奇散,方剂
11010,神寝丸,方剂
11011,神清散,方剂
11012,神曲半更汤,方剂
11013,神曲补中丸,方剂
11014,神曲汤,方剂
11015,神曲丸,方剂
11016,神人阿魏散,方剂
11017,神塞丸,方剂
11018,神散阳痈汤,方剂
11019,神砂一丹,方剂
11020,神圣北庭丸,方剂
11021,神圣饼子,方剂
11022,神圣辰砂南星丹,方剂
11023,神圣吹喉散,方剂
11024,神圣膏,方剂
11025,神圣光生散,方剂
11026,神圣换肌散,方剂
11027,神圣内托散,方剂
11028,神圣辟瘟丹,方剂
11029,神圣散,方剂
11030,神圣丸,方剂
11031,神圣香姜散,方剂
11032,神圣香茸散,方剂
11033,神圣眼药,方剂
11034,神圣自利膏,方剂
11035,神授丹,方剂
11036,神授高青丸,方剂
11037,神授膏,方剂
11038,神授散,方剂
11039,神授丸,方剂
11040,神授卫生汤,方剂
11041,神授五公散,方剂
11042,神授香附汤,方剂
11043,神术散,方剂
11044,神术数,方剂
11045,神术汤,方剂
11046,神术煮散,方剂
11047,神衰汤,方剂
11048,神水丹,方剂
11049,神梭散,方剂
11050,神通散,方剂
11051,神通汤,方剂
11052,神吸散,方剂
11053,神犀丹,方剂
11054,神犀饮,方剂
11055,神仙百解散,方剂
11056,神仙败毒散,方剂
11057,神仙保真丸,方剂
11058,神仙碧玉膏,方剂
11059,神仙夺命丹,方剂
11060,神仙飞步丹,方剂
11061,神仙风药酒,方剂
11062,神仙服百花方,方剂
11063,神仙服蜂房丸,方剂
11064,神仙服槐子延年不老方,方剂
11065,神仙服黄精膏,方剂
11066,神仙附益丹,方剂
11067,神仙膏,方剂
11068,神仙更生散,方剂
11069,神仙固真丹,方剂
11070,神仙化痞膏,方剂
11071,神仙化铁丹,方剂
11072,神仙化瘀膏,方剂
11073,神仙换骨丹,方剂
11074,神仙活命钦,方剂
11075,神仙活命汤,方剂
11076,神仙活血丹,方剂
11077,神仙既济丹,方剂
11078,神仙减水法,方剂
11079,神仙解毒丸,方剂
11080,神仙解毒万病丸,方剂
11081,神仙解语丹,方剂
11082,神仙金不换膏,方剂
11083,神仙酒,方剂
11084,神仙救人丸,方剂
11085,神仙巨胜子丸,方剂
11086,神仙聚宝丹,方剂
11087,神仙灵宝葡,方剂
11088,神仙六子丸,方剂
11089,神仙七精散,方剂
11090,神仙青娥丸,方剂
11091,神仙驱毒一扫丹,方剂
11092,神仙三黄丸,方剂
11093,神仙汤,方剂
11094,神仙通隘散,方剂
11095,神仙透空丸,方剂
11096,神仙丸,方剂
11097,神仙乌云丹,方剂
11098,神仙五子丸,方剂
11099,神仙醒酒方,方剂
11100,神仙训老丸,方剂
11101,神仙鸭,方剂
11102,神仙延龄丹,方剂
11103,神仙延寿丹,方剂
11104,神仙延寿药酒丹,方剂
11105,神仙养气丹,方剂
11106,神仙一袋烟,方剂
11107,神仙一井金丸,方剂
11108,神仙一气,方剂
11109,神仙一醉忍冬汤,方剂
11110,神仙枣,方剂
11111,神仙长春散,方剂
11112,神仙粥,方剂
11113,神仙住喘汤,方剂
11114,神仙驻颜延年方,方剂
11115,神仙紫金丸,方剂
11116,神香散,方剂
11117,神消散,方剂
11118,神效八厘散,方剂
11119,神效白膏,方剂
11120,神效槟苏散,方剂
11121,神效参香散,方剂
11122,神效蟾酥丸,方剂
11123,神效沉香丸,方剂
11124,神效捶膏,方剂
11125,神效大通丸,方剂
11126,神效丹,方剂
11127,神效地黄散,方剂
11128,神效定痛丸,方剂
11129,神效东风散,方剂
11130,神效豆蔻丸,方剂
11131,神效方,方剂
11132,神效附子丸,方剂
11133,神效复元通气散,方剂
11134,神效膏,方剂
11135,神效瓜蒌散,方剂
11136,神效观音救苦丹,方剂
11137,神效光明眼药,方剂
11138,神效护心散,方剂
11139,神效化痈散,方剂
11140,神效桦皮散,方剂
11141,神效换肌丸,方剂
11142,神效黄芪汤,方剂
11143,神效活络丹,方剂
11144,神效鸡清丸,方剂
11145,神效解毒散,方剂
11146,神效金珠丸,方剂
11147,神效灸饼,方剂
11148,神效酒煎散,方剂
11149,神效桔梗汤,方剂
11150,神效麦面汤,方剂
11151,神效明目汤,方剂
11152,神效墨附丸,方剂
11153,神效木瓜汤,方剂
11154,神效木香散,方剂
11155,神效清震汤,方剂
11156,神效乳砂丹,方剂
11157,神效赛空青,方剂
11158,神效三妙散,方剂
11159,神效散,方剂
11160,神效生肌散,方剂
11161,神效胜金丹,方剂
11162,神效四仙汤,方剂
11163,神效太乙膏,方剂
11164,神效汤,方剂
11165,神效葶苈散,方剂
11166,神效退管丸,方剂
11167,神效退翳散,方剂
11168,神效托里散,方剂
11169,神效丸,方剂
11170,神效五彩散,方剂
11171,神效消核散,方剂
11172,神效血竭膏,方剂
11173,神效药茶,方剂
11174,神效益母丸,方剂
11175,神效种子鱼肚丸,方剂
11176,神效追风丸,方剂
11177,神效滋肾丸,方剂
11178,神效左经丸,方剂
11179,神芎散,方剂
11180,神芎上清丸,方剂
11181,神芎汤,方剂
11182,神芎丸,方剂
11183,神验白前汤,方剂
11184,神验保生无忧散,方剂
11185,神验柴胡散,方剂
11186,神验膏,方剂
11187,神验椒丹,方剂
11188,神验金丝管,方剂
11189,神验胎动方,方剂
11190,神验丸,方剂
11191,神验乌龙丹,方剂
11192,神验噎隔方,方剂
11193,神异膏,方剂
11194,神异散,方剂
11195,神异四七膏,方剂
11196,神异温风丹,方剂
11197,神翳散,方剂
11198,神应丹,方剂
11199,神应膏,方剂
11200,神应管,方剂
11201,神应黑散,方剂
11202,神应回光散,方剂
11203,神应救苦丹,方剂
11204,神应妙方,方剂
11205,神应乳香丸,方剂
11206,神应散,方剂
11207,神应丸,方剂
11208,神应万验膏,方剂
11209,神应乌玉丹,方剂
11210,神应药膏,方剂
11211,神祐丸,方剂
11212,神御散,方剂
11213,神愈散,方剂
11214,神朱石膏丸,方剂
11215,沈氐固胞汤,方剂
11216,沈氏荷叶汤,方剂
11217,沈氏桑尖汤,方剂
11218,沈氏双砂丸,方剂
11219,沈氏头瘟汤,方剂
11220,肾痹汤,方剂
11221,肾沥汤,方剂
11222,肾囊风油膏,方剂
11223,肾炎汤号,方剂
11224,肾约汤,方剂
11225,肾着散,方剂
11226,肾着汤,方剂
11227,肾浊秘精丸,方剂
11228,渗肠丸,方剂
11229,升朝散,方剂
11230,升朝汤,方剂
11231,升肝舒郁汤,方剂
11232,升葛汤,方剂
11233,升和汤,方剂
11234,升槐升降汤,方剂
11235,升降散,方剂
11236,升降汤,方剂
11237,升降饮,方剂
11238,升桔汤,方剂
11239,升举大补汤,方剂
11240,升连清胃饮,方剂
11241,升麻薄,方剂
11242,升麻补胃汤,方剂
11243,升麻发表汤,方剂
11244,升麻防风散,方剂
11245,升麻防风汤,方剂
11246,升麻干葛汤,方剂
11247,升麻膏,方剂
11248,升麻葛根合人参白虎汤,方剂
11249,升麻葛根汤,方剂
11250,升麻含丸,方剂
11251,升麻和气饮,方剂
11252,升麻荷叶汤,方剂
11253,升麻黄连汤,方剂
11254,升麻黄连丸,方剂
11255,升麻黄芪汤,方剂
11256,升麻黄耆汤,方剂
11257,升麻黄芩汤,方剂
11258,升麻煎,方剂
11259,升麻解毒汤,方剂
11260,升麻桔梗汤,方剂
11261,升麻连翘汤,方剂
11262,升麻散,方剂
11263,升麻散坚汤,方剂
11264,升麻石膏汤,方剂
11265,升麻四物汤,方剂
11266,升麻汤,方剂
11267,升麻托里汤,方剂
11268,升麻丸,方剂
11269,升麻细辛汤,方剂
11270,升麻消毒散,方剂
11271,升麻消毒饮,方剂
11272,升麻饮,方剂
11273,升麻饮子,方剂
11274,升麻芷葛汤,方剂
11275,升麻子散,方剂
11276,升气散,方剂
11277,升气实脏丸,方剂
11278,升气汤,方剂
11279,升清降浊汤,方剂
11280,升苏散,方剂
11281,升提汤,方剂
11282,升陷固血汤,方剂
11283,升陷汤,方剂
11284,升阳除湿防风汤,方剂
11285,升阳除湿汤,方剂
11286,升阳举经汤,方剂
11287,升阳举气汤,方剂
11288,升阳利湿汤,方剂
11289,升阳去热和血汤,方剂
11290,升阳散,方剂
11291,升阳散火汤,方剂
11292,升阳顺气汤,方剂
11293,升阳四物汤,方剂
11294,升阳汤,方剂
11295,升阳调元汤,方剂
11296,升阳益胃汤,方剂
11297,升阳益血汤,方剂
11298,升阴汤,方剂
11299,升元大补汤,方剂
11300,生白丸,方剂
11301,生茶散,方剂
11302,生车前草饮,方剂
11303,生地八物汤,方剂
11304,生地丹皮汤,方剂
11305,生地冬芩汤,方剂
11306,生地黄膏,方剂
11307,生地黄煎,方剂
11308,生地黄散,方剂
11309,生地黄汤,方剂
11310,生地黄丸,方剂
11311,生地黄饮,方剂
11312,生地黄饮子,方剂
11313,生地黄汁饮子,方剂
11314,生地黄粥,方剂
11315,生地酒,方剂
11316,生地芍药汤,方剂
11317,生地汤,方剂
11318,生地玄参汤,方剂
11319,生地饮,方剂
11320,生地制散,方剂
11321,生儿丹,方剂
11322,生发酊,方剂
11323,生发二号丸,方剂
11324,生发膏,方剂
11325,生发软膏,方剂
11326,生发一号丸,方剂
11327,生肤散,方剂
11328,生附白术汤,方剂
11329,生附除湿汤,方剂
11330,生附散,方剂
11331,生附四君子汤,方剂
11332,生附汤,方剂
11333,生干地黄散,方剂
11334,生干地黄丸,方剂
11335,生葛散,方剂
11336,生虎骨丸,方剂
11337,生化夺命汤,方剂
11338,生化六和汤,方剂
11339,生化汤,方剂
11340,生化通经汤,方剂
11341,生慧汤,方剂
11342,生肌八宝丹,方剂
11343,生肌地粟粉,方剂
11344,生肌定痛散,方剂
11345,生肌凤雏膏,方剂
11346,生肌干脓散,方剂
11347,生肌膏,方剂
11348,生肌散,方剂
11349,生肌桃红散,方剂
11350,生肌桃花散,方剂
11351,生肌乌贼鱼骨散,方剂
11352,生肌药,方剂
11353,生肌玉红膏,方剂
11354,生姜半夏汤,方剂
11355,生姜酒,方剂
11356,生姜橘皮丸,方剂
11357,生姜散,方剂
11358,生姜汤,方剂
11359,生姜泻肠汤,方剂
11360,生姜泻心汤,方剂
11361,生姜饮,方剂
11362,生金散,方剂
11363,生金丸,方剂
11364,生津补血汤,方剂
11365,生津代茶饮,方剂
11366,生津甘露汤,方剂
11367,生津起痿汤,方剂
11368,生津四物汤,方剂
11369,生津汤,方剂
11370,生津丸,方剂
11371,生津养血汤,方剂
11372,生津益液汤,方剂
11373,生津饮,方剂
11374,生津止渴益水饮,方剂
11375,生津止嗽膏,方剂
11376,生军散,方剂
11377,生料健脾丸,方剂
11378,生料木香匀气散,方剂
11379,生料四物汤,方剂
11380,生芦根五味饮,方剂
11381,生萝卜粥,方剂
11382,生脉六均汤,方剂
11383,生脉散合甘桔汤,方剂
11384,生明散,方剂
11385,生明丸,方剂
11386,生木瓜汤,方剂
11387,生南星汤,方剂
11388,生藕汁饮,方剂
11389,生脾助阳汤,方剂
11390,生蒲黄汤,方剂
11391,生漆膏,方剂
11392,生漆汤,方剂
11393,生气散,方剂
11394,生气汤,方剂
11395,生气养胃丸,方剂
11396,生人汤,方剂
11397,生肉膏,方剂
11398,生乳灵,方剂
11399,生乳丸,方剂
11400,生生汤,方剂
11401,生石斛酒,方剂
11402,生势丹,方剂
11403,生熟地黄汤,方剂
11404,生熟地黄丸,方剂
11405,生熟地汤,方剂
11406,生熟饮子,方剂
11407,生薯药羹,方剂
11408,生四物汤,方剂
11409,生髓丹,方剂
11410,生髓育麟丹,方剂
11411,生秃乌云油,方剂
11412,生胃丹,方剂
11413,生胃进食汤,方剂
11414,生胃散,方剂
11415,生胃丸,方剂
11416,生犀角丸,方剂
11417,生犀散,方剂
11418,生犀丸,方剂
11419,生犀饮,方剂
11420,生香膏,方剂
11421,生新场,方剂
11422,生血补髓汤,方剂
11423,生血丹,方剂
11424,生血起废汤,方剂
11425,生血润肤饮,方剂
11426,生血汤,方剂
11427,生血止崩汤,方剂
11428,生阳汤,方剂
11429,生益母草饮,方剂
11430,生阴开结汤,方剂
11431,生阴止泻汤,方剂
11432,生银丸,方剂
11433,生枣仁汤,方剂
11434,生朱丹,方剂
11435,生竹茹汤,方剂
11436,省风清痰转舌汤,方剂
11437,省风散,方剂
11438,省风汤,方剂
11439,省味金花丸,方剂
11440,胜冰丹,方剂
11441,胜冰散,方剂
11442,胜疳散,方剂
11443,胜寒延嗣丹,方剂
11444,胜红丸,方剂
11445,胜金饼子,方剂
11446,胜金丹,方剂
11447,胜金煎,方剂
11448,胜金散,方剂
11449,胜金散,方剂
11450,胜金汤,方剂
11451,胜金透关散,方剂
11452,胜金丸,方剂
11453,胜骏丸,方剂
11454,胜三七散,方剂
11455,胜湿饼子,方剂
11456,胜湿丹,方剂
11457,胜湿丸,方剂
11458,胜夏丹,方剂
11459,胜烟筒,方剂
11460,胜阴丹,方剂
11461,失笑散,方剂
11462,失笑丸,方剂
11463,失血奇效丸,方剂
11464,湿疮膏,方剂
11465,湿毒膏,方剂
11466,湿气神应膏,方剂
11467,湿热壅遏汤,方剂
11468,湿痰丸,方剂
11469,湿痒油膏,方剂
11470,湿郁汤,方剂
11471,湿疹合剂,方剂
11472,湿疹汤,方剂
11473,十八味丁沈透膈汤,方剂
11474,十八味黄耆建中汤,方剂
11475,十宝丹,方剂
11476,十宝膏,方剂
11477,十补托里散,方剂
11478,十补丸,方剂
11479,十补心肾丸,方剂
11480,十滴水,方剂
11481,十二将军二圣汤,方剂
11482,十二味异功散,方剂
11483,十服神效汤,方剂
11484,十膈气散,方剂
11485,十膈散,方剂
11486,十鼓通证散,方剂
11487,十灰丸,方剂
11488,十将丹,方剂
11489,十精丸,方剂
11490,十六味保元汤,方剂
11491,十六味流气饮,方剂
11492,十龙换骨丹,方剂
11493,十面埋伏散,方剂
11494,十皮五子饮,方剂
11495,十平汤,方剂
11496,十全补阴汤,方剂
11497,十全补正汤,方剂
11498,十全大补银花汤,方剂
11499,十全丹,方剂
11500,十全济阴丸,方剂
11501,十全流气饮,方剂
11502,十全润庢汤,方剂
11503,十全散,方剂
11504,十全丸,方剂
11505,十全阴疳散,方剂
11506,十全育真汤,方剂
11507,十三味拨云散,方剂
11508,十神汤,方剂
11509,十圣丸,方剂
11510,十水丸,方剂
11511,十四味建中汤,方剂
11512,十四友丸,方剂
11513,十味保和汤,方剂
11514,十味锉散,方剂
11515,十味大建中汤,方剂
11516,十味导赤汤,方剂
11517,十味导痰汤,方剂
11518,十味六和汤,方剂
11519,十味如神丸,方剂
11520,十味石榴丸,方剂
11521,十味温胆汤,方剂
11522,十味香附丸,方剂
11523,十味香薷饮,方剂
11524,十仙汤,方剂
11525,十香返魂丹,方剂
11526,十香膏,方剂
11527,十香暖脐膏,方剂
11528,十香丸,方剂
11529,十香止痛丸,方剂
11530,十叶散,方剂
11531,十一味还睛丸,方剂
11532,十枣丸,方剂
11533,十珍汤,方剂
11534,十珍香附丸,方剂
11535,十正汤,方剂
11536,石柏散,方剂
11537,石胆膏,方剂
11538,石胆散,方剂
11539,石膏川芎汤,方剂
11540,石膏大青汤,方剂
11541,石膏二母汤,方剂
11542,石膏黄芩汤,方剂
11543,石膏粳米汤,方剂
11544,石膏菊花散,方剂
11545,石膏枯矾膏,方剂
11546,石膏羌活散,方剂
11547,石膏熟艾汤,方剂
11548,石膏汤,方剂
11549,石膏丸,方剂
11550,石膏知母汤,方剂
11551,石膏知母竹叶汤,方剂
