"10521","肾气丸",""
"10522","十补丸",""
"10525","青峨丸",""
"10677","白术丸",""
"10523","内补丸",""
"10526","赞育丹",""
"10527","温冲汤",""
"10528","壮阳起痿散",""
"10529","龟鹿二仙胶",""
"10679","白术丸",""
"10465","蒌半真武汤",""
"10466","加减复脉汤",""
"10533","金锁固精丸",""
"10469","酸枣仁汤",""
"10449","补心茯苓汤",""
"10259","逍遥散","逍遥散、加减逍遥散、舒郁清肝汤、扶脾清肝汤、舒郁清肝饮、加味逍遥散、加味丹栀逍遥散、治乳房胀痛方"
"10252","茵陈蒿汤",""
"10079","杏苏散",""
"10080","止嗽散",""
"10081","九仙散",""
"10082","敛肺梅罂敛",""
"10470","正心汤",""
"11823","麝香丸",""
"10086","紫菀散",""
"10646","珀珠散",""
"10091","辛夷散",""
"10258","四逆散",""
"10098","葛根加半夏汤",""
"10539","加减断下汤",""
"10540","鹿角补冲汤",""
"10541","固冲汤",""
"10260","柴胡疏肝散",""
"10612","安神定志丸",""
"10467","天王补心丹",""
"10265","丹栀逍遥散",""
"10471","养心汤",""
"10476","炙甘草汤",""
"11204"," 二仙汤",""
"10546","阳和汤",""
"10548","鹿角丸",""
"10549","椒附散",""
"10645","黄耆十补汤",""
"10647","白玉膏",""
"10668","白术丸",""
"10477","清营解毒丹",""
"10273","血府逐瘀汤",""
"10093","苍辛桂桂汤",""
"10681","白术丸",""
"15818"," 泽兰煎",""
"10094","愈尔敏汤",""
"10095","苍辛五苓汤",""
"10096","鼻窦炎合剂",""
"10099","麻辛附桔汤",""
"10100","清咽利膈汤",""
"10524","固精丸",""
"10534","玉锁丹",""
"10536","镇神锁精丹",""
"10537","寿胎丸",""
"10538","补肾安胎饮",""
"10542","鹿角菟丝丸",""
"10544","人参胡桃汤",""
"11848"," 麝香散",""
"10479","清营汤",""
"10555","五苓散",""
"10483","黄连阿胶汤",""
"10480","导赤散",""
"10659","白术丸",""
"10556","真武汤",""
"10559","苓术汤",""
"10560","附子八物汤",""
"10484","黄连解毒汤",""
"10564","五淋散",""
"10566","加减柴苓汤",""
"10567","猪苓汤",""
"10617","半夏丸",""
"10110","枳实消痞丸",""
"10595","流脑合剂",""
"10596","百合固金汤",""
"10597","人参固本丸",""
"10613","交泰丸",""
"10614","朱雀丸",""
"11207"," 二冬汤",""
"10618","姜术汤",""
"10456","四逆汤",""
"29912"," 水梅丸",""
"11210"," 二生汤",""
"10517","大造丸",""
"10459","桂枝人参汤",""
"10460","乌头赤石脂丸",""
"12011"," 香槐散",""
"10461","橘皮积实生姜汤",""
"10462","冠心二号方",""
"10530","赞化血余丹",""
"10532","地黄饮子",""
"10568","郁金散",""
"10492","至宝丹",""
"10683","珍珠散",""
"12083"," 香附六一汤","香附甘草散"
"10115","厚朴草果汤",""
"10493","抱龙丸",""
"10116","冷香饮子",""
"10494","小儿回春丹",""
